symbol,timestamp,sentiment_score,sentiment_confidence,sentiment_source_count,sentiment_freshness,sentiment_stale_flag,sentiment_missing,sentiment_dispersion,sentiment_novelty
USDINR=X,2026-02-12 08:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-12 09:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-12 10:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-13 04:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-13 05:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-13 06:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-13 07:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-13 08:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-13 09:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-13 10:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-16 04:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-16 05:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-16 06:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-16 07:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-16 08:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-16 09:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-16 10:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-17 04:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-17 05:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-17 06:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-17 07:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-17 08:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-17 09:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-17 10:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-18 04:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-18 05:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-18 06:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-18 07:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-18 08:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-18 09:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-18 10:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-19 04:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-19 05:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-19 06:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-19 07:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-19 08:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-19 09:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-19 10:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-20 04:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-20 05:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-20 06:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-20 07:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-20 08:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-20 09:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-20 10:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-23 04:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-23 05:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-23 06:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-23 07:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-23 08:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-23 09:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-23 10:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-24 04:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-24 05:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-24 06:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-24 07:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-24 08:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-24 09:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
USDINR=X,2026-02-24 10:00:00+00:00,0.0,0.0,0,missing,True,True,0.0,0.0
